Name,Label,URL,Latitude,Longitude
Glendaruil,Glendaruel,https://www.wikidata.org/wiki/Q723195,56.0131,-5.16427
Glenelg,"Glenelg, Highland",https://www.wikidata.org/wiki/Q260405,57.212,-5.624
Glenfalloch,Glen Falloch,https://www.wikidata.org/wiki/Q24643139,56.36667,-4.66667
Glenisla Faulds,Kirkton of Glenisla,https://www.wikidata.org/wiki/Q6415851,56.7295,-3.28619
Glenlivat,No label defined,https://www.wikidata.org/wiki/Q758617,57.332606,-3.315485
Glenlivet,No label defined,https://www.wikidata.org/wiki/Q758617,57.332606,-3.315485
Glenlocher,Glenlochar,https://www.wikidata.org/wiki/Q5568585,54.959,-3.983
Glenluce,Glenluce,https://www.wikidata.org/wiki/Q1017187,54.878,-4.811
Glenmorriston,Glenmoriston,https://www.wikidata.org/wiki/Q3108762,57.17300034,-4.8130002
Glenmuick,"Ballater, Church Square, Glenmuick Parish Church",https://www.wikidata.org/wiki/Q17773931,57.0486,-3.04028
Golspie,Golspie,https://www.wikidata.org/wiki/Q1020232,57.97,-3.97
Gordon,"Gordon, Scottish Borders",https://www.wikidata.org/wiki/Q5584749,55.6833,-2.55
Gordon West,Gordon,https://www.wikidata.org/wiki/Q3301906,56.969,-3.178
Gorebridge,Gorebridge,https://www.wikidata.org/wiki/Q1009833,55.8436,-3.05
Goree,Gorée,https://www.wikidata.org/wiki/Q244347,14.66,-17.38
Gourock,Gourock,https://www.wikidata.org/wiki/Q2469984,55.95,-4.82
Govan,Govan,https://www.wikidata.org/wiki/Q1414040,55.8615,-4.3083
Grahamston,Glasgow Central station,https://www.wikidata.org/wiki/Q800825,55.858,-4.258
Grahamstown,Glasgow Central station,https://www.wikidata.org/wiki/Q800825,55.858,-4.258
Grange,Grange,https://www.wikidata.org/wiki/Q17569333,55.9914,-3.6042
Grangemouth,Grangemouth,https://www.wikidata.org/wiki/Q617845,56.0119,-3.71639
Granton,Granton,https://www.wikidata.org/wiki/Q3115421,55.976,-3.229
Grantown,Grantown-on-Spey,https://www.wikidata.org/wiki/Q1010396,57.3293,-3.60877
Greece,Greece,https://www.wikidata.org/wiki/Q41,41.75,26.17
Greenbank,Greenbank House,https://www.wikidata.org/wiki/Q17853585,60.716,-1.01458
Greenlaw,Greenlaw,https://www.wikidata.org/wiki/Q1011691,55.7,-2.466666667
Greenock,Greenock,https://www.wikidata.org/wiki/Q217831,55.95,-4.766666667
Greenock Rider,Greenock,https://www.wikidata.org/wiki/Q217831,55.95,-4.766666667
Greens,NA,https://getoutside.ordnancesurvey.co.uk/local/greens-aberdeenshire,57.5097,-2.28309936
Grenada,Grenada,https://www.wikidata.org/wiki/Q769,12.116667,-61.666667
Gretna,Gretna,https://www.wikidata.org/wiki/Q2282115,54.994,-3.062
Guadaloupe,Guadeloupe,https://www.wikidata.org/wiki/Q17012,16.25,-61.58333333
Guardbridge,Guardbridge,https://www.wikidata.org/wiki/Q1301785,56.3594,-2.86583
Guernsey,Guernsey,https://www.wikidata.org/wiki/Q25230,49.45,-2.583333333
Gullan,Gullane,https://www.wikidata.org/wiki/Q1010347,56.0371,-2.8265
Gullan,Gullane,https://www.wikidata.org/wiki/Q1010347,56.0371,-2.8265
Gullon,Gullane,https://www.wikidata.org/wiki/Q1010347,56.0371,-2.8265
Haddingron,Haddington,https://www.wikidata.org/wiki/Q2281658,55.958,-2.774
Haddington,Haddington,https://www.wikidata.org/wiki/Q2281658,55.958,-2.774
Haddinton,Haddington,https://www.wikidata.org/wiki/Q2281658,55.958,-2.774
Halifax,Halifax,https://www.wikidata.org/wiki/Q826561,53.725,-1.863
Halkirk,Halkirk,https://www.wikidata.org/wiki/Q1011584,58.51,-3.49
Hallmyers,Hairmyres,https://www.wikidata.org/wiki/Q5639555,55.7572,-4.22806
Hallmyres,Hairmyres,https://www.wikidata.org/wiki/Q5639555,55.7572,-4.22806
Hamburg,Hamburg,https://www.wikidata.org/wiki/Q1055,53.55,10
Hamburgh,Hamburg,https://www.wikidata.org/wiki/Q1055,53.55,10
Hamilton,Hamilton,https://www.wikidata.org/wiki/Q4131,55.78,-4.068055556
Hardgate,Hardgate,https://www.wikidata.org/wiki/Q15059301,55.9223,-4.3968
Harestanes,Harestanes,https://www.wikidata.org/wiki/Q31105474,55.51027,-2.56318
Harris,Tarbert,https://www.wikidata.org/wiki/Q2121588,57.8985,-6.8076
Harroldswick,Haroldswick,https://www.wikidata.org/wiki/Q2642797,60.78,-0.83
Haugh of Urr,Haugh of Urr,https://www.wikidata.org/wiki/Q5682423,54.978,-3.868
Havannah,Havannah,https://www.wikidata.org/wiki/Q5683117,53.1782,-2.19618
Hawick,Hawick,https://www.wikidata.org/wiki/Q407183,55.42472222,-2.784444444
Helensburgh,Helensburgh,https://www.wikidata.org/wiki/Q1007088,56.01666667,-4.733333333
Heligoland,Heligoland,https://www.wikidata.org/wiki/Q3038,54.1825,7.885277778
Heliogoland,Heligoland,https://www.wikidata.org/wiki/Q3038,54.1825,7.885277778
Helmsdale,Helmsdale,https://www.wikidata.org/wiki/Q188281,58.12,-3.66
Hermiston,"Hermiston, Edinburgh",https://www.wikidata.org/wiki/Q5741700,55.91777778,-3.313333333
Highland Road,,,NA,NA
Hill,,,NA,NA
Hillside,"Hillside, Angus",https://www.wikidata.org/wiki/Q5763841,56.7406,-2.47896
Holland,Netherlands,https://www.wikidata.org/wiki/Q55,52.31666667,5.55
Holy Loch,Holy Loch,https://www.wikidata.org/wiki/Q1625344,55.987,-4.933
Holytown,Holytown,https://www.wikidata.org/wiki/Q5887146,55.8229,-3.97013
Holywood,Dercongal Abbey,https://www.wikidata.org/wiki/Q5261721,55.102,-3.639
Honduras,Honduras,https://www.wikidata.org/wiki/Q783,14.633333,-86.816667
Honston,Houston,https://www.wikidata.org/wiki/Q31028,55.86696944,-4.552069444
Honton,Houston,https://www.wikidata.org/wiki/Q31028,55.86696944,-4.552069444
Hopetoun,Hopetoun House,https://www.wikidata.org/wiki/Q1627581,55.9954,-3.4629
House of Muir,Ormiston,https://www.wikidata.org/wiki/Q1009852,55.9122,-2.94306
Houston,Houston,https://www.wikidata.org/wiki/Q31028,55.86696944,-4.552069444
Howgare,Howgate Foot,https://www.wikidata.org/wiki/Q26438698,54.577075,-2.487117
Howgate,Howgate Foot,https://www.wikidata.org/wiki/Q26438698,54.577075,-2.487117
Howwood,Howwood,https://www.wikidata.org/wiki/Q974134,55.809,-4.558
Huddersfield,Huddersfield,https://www.wikidata.org/wiki/Q201812,53.645,-1.779722222
Hull,Kingston upon Hull,https://www.wikidata.org/wiki/Q128147,53.744333,-0.3325
Humbie,Humbie,https://www.wikidata.org/wiki/Q5940145,55.8544,-2.86735
Huna,"Huna, Caithness",https://www.wikidata.org/wiki/Q5941955,58.642,-3.087
Huntly,Huntly,https://www.wikidata.org/wiki/Q1016931,57.45,-2.78333
Hutton,"Hutton, Scottish Borders",https://www.wikidata.org/wiki/Q5951007,55.77,-2.15
Inchmarlo,Inchmarlo House,https://www.wikidata.org/wiki/Q17774263,57.061,-2.54486
Inchture,Inchture,https://www.wikidata.org/wiki/Q1009288,56.4459,-3.1679
India,India,https://www.wikidata.org/wiki/Q668,21,77
Innerkip,Inverkip,https://www.wikidata.org/wiki/Q1020950,55.912,-4.8735
Innerleithen,Innerleithen,https://www.wikidata.org/wiki/Q1010316,55.6184,-3.05901
Innerwick,Innerwick,https://www.wikidata.org/wiki/Q3776682,55.9573,-2.45043
Insch,Insch,https://www.wikidata.org/wiki/Q987782,57.341,-2.61302
Inveraray,Inveraray Castle,https://www.wikidata.org/wiki/Q1671720,56.2375,-5.073333333
Inverary,Inveraray Castle,https://www.wikidata.org/wiki/Q1671720,56.2375,-5.073333333
Invereighty,Inverarity,https://www.wikidata.org/wiki/Q6060004,56.5856,-2.89705
Invergarry,Invergarry,https://www.wikidata.org/wiki/Q6060097,57.0689,-4.80086
Invergordon,Invergordon,https://www.wikidata.org/wiki/Q1011677,57.68805556,-4.156944444
Inverie,Inverie,https://www.wikidata.org/wiki/Q1247428,57.0377,-5.6833
Inverkeithing,Inverkeithing,https://www.wikidata.org/wiki/Q1010422,56.03333333,-3.383333333
Inverleighen,Innerleithen,https://www.wikidata.org/wiki/Q1010316,55.6184,-3.05901
Inverleithen,Innerleithen,https://www.wikidata.org/wiki/Q1010316,55.6184,-3.05901
Inverleithing,Innerleithen,https://www.wikidata.org/wiki/Q1010316,55.6184,-3.05901
Invermay,Invermay,https://www.wikidata.org/wiki/Q6060144,56.3279,-3.5217
Invermorision,Invermoriston,https://www.wikidata.org/wiki/Q280410,57.216,-4.61856
Inverness,Inverness,https://www.wikidata.org/wiki/Q160493,57.48388889,-4.225833333
Inverness - Coast Road,Inverness,https://www.wikidata.org/wiki/Q160493,57.48388889,-4.225833333
"Inverness, Oban, Fort-William, Skye",Inverness,https://www.wikidata.org/wiki/Q160493,57.48388889,-4.225833333
Ionian Islands,Ionian Islands,https://www.wikidata.org/wiki/Q170295,38.5,20.5
Ireland,Ireland,https://www.wikidata.org/wiki/Q22890,53.33333333,-8
Irish,Ireland,https://www.wikidata.org/wiki/Q27,53,-8
Irvine,Irvine,https://www.wikidata.org/wiki/Q1774629,55.61944444,-4.661111111
Islay,Islay,https://www.wikidata.org/wiki/Q273,55.76666667,-6.15
Isle of Bourbon,Réunion,https://www.wikidata.org/wiki/Q17070,-21.11444444,55.5325
Isle of Man,Isle of Man,https://www.wikidata.org/wiki/Q9676,54.25,-4.5
Isle of Mull,Isle of Mull,https://www.wikidata.org/wiki/Q111444,56.45,-6
Isle Ornsay,Isleornsay,https://www.wikidata.org/wiki/Q1018725,57.1457,-5.80902
Italy,Italy,https://www.wikidata.org/wiki/Q38,43,12
Jamaica,Jamaica,https://www.wikidata.org/wiki/Q766,18.1823878,-77.3217773
jedburgh,Jedburgh,https://www.wikidata.org/wiki/Q1012401,55.63333333,-2.533333333
Jedburgh,Jedburgh,https://www.wikidata.org/wiki/Q1012401,55.63333333,-2.533333333
Jersey,Jersey,https://www.wikidata.org/wiki/Q15706498,49.18333333,-2.050277778
Johnshaven,Johnshaven,https://www.wikidata.org/wiki/Q1009153,56.7953,-2.33556
Johnston,Johnstone,https://www.wikidata.org/wiki/Q2240072,55.83333333,-4.5
Johnston's burn,Johnstone,https://www.wikidata.org/wiki/Q2240072,55.83333333,-4.5
Johnstone,Johnstone,https://www.wikidata.org/wiki/Q2240072,55.83333333,-4.5
Johnstone Bridge,Johnstone Bridge,https://www.wikidata.org/wiki/Q17780272,55.2119,-3.41454
Johnstown,Johnstone,https://www.wikidata.org/wiki/Q2240072,55.83333333,-4.5
Jura,Jura,https://www.wikidata.org/wiki/Q111509,56.08333333,-5.75
Keig,Keig,https://www.wikidata.org/wiki/Q6383577,57.26,-2.646
Keith,Keith,https://www.wikidata.org/wiki/Q1235112,57.5428,-2.9555
Keith & Humbie,Keith,https://www.wikidata.org/wiki/Q1235112,57.5428,-2.9555
Keith-hall,Keith Hall,https://www.wikidata.org/wiki/Q17571156,57.2809,-2.35332
Kelso,Kelso,https://www.wikidata.org/wiki/Q654945,55.58333333,-2.416666667
Kelton Hill,"Kelton Hill, Threave Road, Mill Hill",https://www.wikidata.org/wiki/Q17805699,54.9174,-3.96217
Kemnay,Kemnay,https://www.wikidata.org/wiki/Q1016999,57.2339,-2.4489
Kendal,Kendal,https://www.wikidata.org/wiki/Q994575,54.326,-2.745
Kendall,Kendal,https://www.wikidata.org/wiki/Q994575,54.326,-2.745
Kenmore,Kenmore,https://www.wikidata.org/wiki/Q459768,56.567,-3.983
Kenmure,Kenmure Castle,https://www.wikidata.org/wiki/Q16893264,55.0633,-4.138
Kennoway,Kennoway,https://www.wikidata.org/wiki/Q1011998,56.2,-3.05
Kenny,,,NA,NA
Keswick,Keswick,https://www.wikidata.org/wiki/Q1025076,54.5999,-3.1293
Kettle,Kingskettle,https://www.wikidata.org/wiki/Q1010161,56.25,-3.12
Kilbarchan,Kilbarchan,https://www.wikidata.org/wiki/Q2146505,55.8362,-4.5537
Kilbirnie,Kilbirnie,https://www.wikidata.org/wiki/Q1016743,55.75,-4.7
Kilbride,"Kilbride, Skye",https://www.wikidata.org/wiki/Q6406587,57.2112,-5.9936
"Kilbride, East",East Kilbride,https://www.wikidata.org/wiki/Q654226,55.76667,-4.18333
"Kilbride, West",West Kilbride,https://www.wikidata.org/wiki/Q1010320,55.6966,-4.8576
Kilbucko,Kilbucho,https://www.wikidata.org/wiki/Q6406600,55.6018,-3.4458
Kilburnie,Kilbirnie,https://www.wikidata.org/wiki/Q1016743,55.75,-4.7
Kilchrenan,Kilchrenan,https://www.wikidata.org/wiki/Q6406652,56.3567,-5.17729
Kilconquhar,Kilconquhar,https://www.wikidata.org/wiki/Q3815177,56.2,-2.81667
Kildrummy,Kildrummy,https://www.wikidata.org/wiki/Q3051241,57.2333,-2.86667
Kilfinnan,Kilfinan Church,https://www.wikidata.org/wiki/Q17769984,55.9585,-5.31071
Killearn,Killearn,https://www.wikidata.org/wiki/Q1010543,56.042,-4.368
Killin,Killin,https://www.wikidata.org/wiki/Q1009402,56.466,-4.318
Kilmalcolm,Kilmacolm,https://www.wikidata.org/wiki/Q1011533,55.8941,-4.62708
Kilmarnock,Kilmarnock,https://www.wikidata.org/wiki/Q576562,55.61166667,-4.494444444
Kilmaurs,Kilmaurs,https://www.wikidata.org/wiki/Q205448,55.6394,-4.53028
Kilmuir,"Kilmuir, Skye",https://www.wikidata.org/wiki/Q15238476,57.649,-6.385
Kilmun,Kilmun,https://www.wikidata.org/wiki/Q723315,55.99277778,-4.933888889
Kilpatrick,"Mull, Dun Na Muirgheidh",https://www.wikidata.org/wiki/Q31095139,56.33413,-6.18754
Kilsyth,Kilsyth,https://www.wikidata.org/wiki/Q1010328,55.98,-4.06
Kilwinning,Kilwinning,https://www.wikidata.org/wiki/Q1013827,55.65,-4.7
Kincardine,Kincardine,https://www.wikidata.org/wiki/Q1011221,56.069,-3.719
Kincardine O'Neil,Kincardine O'Neil,https://www.wikidata.org/wiki/Q1741697,57.0869,-2.67399
Kincardine O'Niel,Kincardine O'Neil,https://www.wikidata.org/wiki/Q1741697,57.0869,-2.67399
Kincardine-o'Neil,Kincardine O'Neil,https://www.wikidata.org/wiki/Q1741697,57.0869,-2.67399
Kincardine-O'Neil,Kincardine O'Neil,https://www.wikidata.org/wiki/Q1741697,57.0869,-2.67399
Kingairloch,"Laudale Estate, Achleek House",https://www.wikidata.org/wiki/Q17828068,56.6796,-5.60435
Kinghorn,Kinghorn,https://www.wikidata.org/wiki/Q1010266,56.07,-3.17
Kingsbarns,Kingsbarns,https://www.wikidata.org/wiki/Q3815499,56.3,-2.65
Kingston,"Kingston, Devon",https://www.wikidata.org/wiki/Q1883921,50.31444444,-3.916666667
Kingussie,Kingussie,https://www.wikidata.org/wiki/Q1016904,57.08,-4.05
Kinloch Moidart,"Kinlochmoidart, River Moidart, Ardmolich Bridge",https://www.wikidata.org/wiki/Q17815085,56.7839,-5.74596
Kinmundy,NA,https://getoutside.ordnancesurvey.co.uk/local/kinmundy-aberdeenshire,57.2511,-2.17305895
Kinnethmont,Kennethmont,https://www.wikidata.org/wiki/Q1738922,57.34944444,-2.76583333
Kinross,Kinrossie,https://www.wikidata.org/wiki/Q3776527,56.4758,-3.3198
Kintore,Kintore,https://www.wikidata.org/wiki/Q407193,57.236,-2.34621
Kintra,Kintra,https://www.wikidata.org/wiki/Q6414403,56.3407,-6.35456
Kipen,Kippen,https://www.wikidata.org/wiki/Q1020227,56.127,-4.173
Kippen,Kippen,https://www.wikidata.org/wiki/Q1020227,56.127,-4.173
Kippin,Kippen,https://www.wikidata.org/wiki/Q1020227,56.127,-4.173
Kirk of shotts,Shottskirk,https://www.wikidata.org/wiki/Q7502610,55.8458,-3.84988
Kirkaldy,Kirkcaldy,https://www.wikidata.org/wiki/Q691685,56.11073056,-3.167369444
Kirkbean,Kirkbean,https://www.wikidata.org/wiki/Q3197392,54.9419,-3.5932
Kirkcaldie,Kirkcaldy,https://www.wikidata.org/wiki/Q691685,56.11073056,-3.167369444
Kirkcaldy,Kirkcaldy,https://www.wikidata.org/wiki/Q691685,56.11073056,-3.167369444
Kirkconnel,Kirkconnel,https://www.wikidata.org/wiki/Q1009861,55.387,-4.00061
Kirkcowen,Kirkcowan,https://www.wikidata.org/wiki/Q6415630,54.94,-4.6
Kirkcudbright,Kirkcudbright,https://www.wikidata.org/wiki/Q1011387,54.81666667,-4.033333333
Kirkealdy,Kirkcaldy,https://www.wikidata.org/wiki/Q691685,56.11073056,-3.167369444
Kirkendbright,Kirkcudbright,https://www.wikidata.org/wiki/Q1011387,54.81666667,-4.033333333
Kirkilston,Kirkliston,https://www.wikidata.org/wiki/Q239193,55.95,-3.4
Kirkinch,Kirkinch,https://www.wikidata.org/wiki/Q6415694,56.5838,-3.12168
Kirkinner,Kirkinner,https://www.wikidata.org/wiki/Q6415696,54.8167,-4.45
Kirkintilloch,Kirkintilloch,https://www.wikidata.org/wiki/Q2422689,55.93583333,-4.154722222
Kirkintulloch,Kirkintilloch,https://www.wikidata.org/wiki/Q2422689,55.93583333,-4.154722222
Kirkliston,Kirkliston,https://www.wikidata.org/wiki/Q239193,55.95,-3.4
Kirkmahue,Kirkton,https://www.wikidata.org/wiki/Q15708529,55.116,-3.608
Kirkmaiden,Kirkmaiden,https://www.wikidata.org/wiki/Q6415778,54.693,-4.911
Kirkmichael,Kirkmichael,https://www.wikidata.org/wiki/Q3776817,55.3461,-4.61467
Kirknewton,Kirknewton,https://www.wikidata.org/wiki/Q3980,55.88765833,-3.419194444
Kirkpattick,Kirkpatrick Durham,https://www.wikidata.org/wiki/Q6415808,55.011,-3.89629
Kirkuny,,,NA,NA
Kirkwall,Kirkwall,https://www.wikidata.org/wiki/Q208329,58.98111111,-2.96
Kirriemuir,Kirriemuir,https://www.wikidata.org/wiki/Q1011603,56.66921111,-3.0051
Kirrymuir,Kirriemuir,https://www.wikidata.org/wiki/Q1011603,56.66921111,-3.0051
Kirtle Bridge,,,NA,NA
Kittybrewster,Kittybrewster,https://www.wikidata.org/wiki/Q6418628,57.158,-2.1119
Krikurd,,,NA,NA
La Guayra,,,NA,NA
Ladykirk,"Ladykirk, Scottish Borders",https://www.wikidata.org/wiki/Q6470772,55.7167,-2.18333
Laegan,"Laggan, Great Glen",https://www.wikidata.org/wiki/Q6472059,57.033,-4.813
Laggan,"Laggan, Great Glen",https://www.wikidata.org/wiki/Q6472059,57.033,-4.813
Laggavoulin,Lagavulin,https://www.wikidata.org/wiki/Q10981262,55.64,-6.13
Lairg,Lairg,https://www.wikidata.org/wiki/Q1800753,58.02,-4.4
Lamington,"Lamington, South Lanarkshire",https://www.wikidata.org/wiki/Q6481978,55.5628,-3.61833
Lamlash,Lamlash,https://www.wikidata.org/wiki/Q1011746,55.5373,-5.1235
Lammington,Lamington,https://www.wikidata.org/wiki/Q31104368,55.56217,-3.62436
Lanark,New Lanark,https://www.wikidata.org/wiki/Q743108,55.66,-3.78
Lanark  ,Lanark,https://www.wikidata.org/wiki/Q1002124,55.6749,-3.77702
Lanark & Carmichael,Lanark,https://www.wikidata.org/wiki/Q1002124,55.6749,-3.77702
Lancaster,Lancaster,https://www.wikidata.org/wiki/Q205905,54.047,-2.801
Langholm,Langholm,https://www.wikidata.org/wiki/Q1014104,55.12,-2.95
Langholme,Langholm,https://www.wikidata.org/wiki/Q1014104,55.12,-2.95
Langie,,,NA,NA
Langloan,Langloan Cricket Ground,https://www.wikidata.org/wiki/Q6486331,55.859,-4.04775
Langniddry,Longniddry,https://www.wikidata.org/wiki/Q1016963,55.9667,-2.88333
Langtown,Longtown,https://www.wikidata.org/wiki/Q2360370,55.01,-2.98
Larbert,Larbert,https://www.wikidata.org/wiki/Q1389537,56.0229,-3.82602
Largo,,,NA,NA
Largo Packet,Lower Largo,https://www.wikidata.org/wiki/Q1993058,56.214,-2.941
Largs,Largs,https://www.wikidata.org/wiki/Q1016169,55.79388889,-4.863611111
Larkhall,Larkhall,https://www.wikidata.org/wiki/Q1012019,55.737,-3.972
Lasswade,Lasswade,https://www.wikidata.org/wiki/Q2020376,55.8833,-3.11667
Lauder,Lauder,https://www.wikidata.org/wiki/Q1017204,55.7194,-2.74855
Laurencekirk,Laurencekirk,https://www.wikidata.org/wiki/Q987775,56.83,-2.46
Laurieston,Laurieston,http://www.geonames.org/2644808/,54.96667,-4.05
Lawder,Lauder,https://www.wikidata.org/wiki/Q1017204,55.7194,-2.74855
Lawrencekirk,Laurencekirk,https://www.wikidata.org/wiki/Q987775,56.83,-2.46
Lchmahen,Lochmaben,https://www.wikidata.org/wiki/Q3257725,55.1281,-3.4413
Leadburn,Leadburn railway station,https://www.wikidata.org/wiki/Q30624785,55.7868,-3.2204
Leadhills,Leadhills,https://www.wikidata.org/wiki/Q1810466,55.4162,-3.7629
Leeds,Leeds,https://www.wikidata.org/wiki/Q39121,53.79972222,-1.549166667
Leek,Leek,https://www.wikidata.org/wiki/Q2070717,53.108,-2.0234
Leeward Islands,Leeward Islands,https://www.wikidata.org/wiki/Q29971,17.08333333,-61.8
Leith,Leith,https://www.wikidata.org/wiki/Q1018540,56.95,-3.16
Leith Lumsden,"Lumsden, Aberdeenshire",https://www.wikidata.org/wiki/Q6703438,57.25,-2.86667
Leitholm,Leitholm,https://www.wikidata.org/wiki/Q6520418,55.6833,-2.33333
Lennoxtown,Lennoxtown,https://www.wikidata.org/wiki/Q1010313,55.974,-4.206
Lentrathen,"Lintrathen Reservoir, Entrance Gates And Gatepiers",https://www.wikidata.org/wiki/Q17778131,56.6726,-3.19625
Leochel-Cuchnie,"Leochel-cushnie, Leochel Cushnie House",https://www.wikidata.org/wiki/Q17774196,57.1841,-2.77825
Lerwick,Lerwick,https://www.wikidata.org/wiki/Q213485,60.15416667,-1.148611111
Lerwick (Zetl),Lerwick,https://www.wikidata.org/wiki/Q213485,60.15416667,-1.148611111
Leslie,Leslie,https://www.wikidata.org/wiki/Q3830902,56.202,-3.21145
Lesmahago,Lesmahagow,https://www.wikidata.org/wiki/Q1010552,55.638,-3.887
Lesmahagow,Lesmahagow,https://www.wikidata.org/wiki/Q1010552,55.638,-3.887
Lesmehagoe,Lesmahagow,https://www.wikidata.org/wiki/Q1010552,55.638,-3.887
Letham,"Letham, Angus",https://www.wikidata.org/wiki/Q1821070,56.6287,-2.77093
"Letham, Fife","Letham, Fife",https://www.wikidata.org/wiki/Q3831051,56.3178,-3.122
"Letham, Fowler","Letham, Fife",https://www.wikidata.org/wiki/Q3831051,56.3178,-3.122
Leuchars,Leuchars,https://www.wikidata.org/wiki/Q1011960,56.3814,-2.8835
Leven,Leven,https://www.wikidata.org/wiki/Q672948,56.195,-2.99417
"Leven, Dumb.","Leven, East Riding of Yorkshire",https://www.wikidata.org/wiki/Q1811450,53.89119444,-0.3185722222
"Leven, Fifeshire",Leven,https://www.wikidata.org/wiki/Q672948,56.195,-2.99417
Lewes,Lewes,https://www.wikidata.org/wiki/Q246884,50.872,0.013
Lhanbride,Lhanbryde,https://www.wikidata.org/wiki/Q1012311,57.6333,-3.21667
Libberton,Liberton,https://www.wikidata.org/wiki/Q3997687,55.9144,-3.16188
Liddesdale,Ettleton,https://www.wikidata.org/wiki/Q5405024,55.1683,-2.82976
Lilliesleaf,Lilliesleaf,https://www.wikidata.org/wiki/Q6548286,55.512,-2.595
Limekilns,Limekilns,https://www.wikidata.org/wiki/Q1011954,56.0333,-3.46667
Linlithgow,Linlithgow,https://www.wikidata.org/wiki/Q1016911,55.97527778,-3.610555556
Linton,East Linton,https://www.wikidata.org/wiki/Q1009895,55.9833,-2.65
Linton East,East Linton,https://www.wikidata.org/wiki/Q1009895,55.9833,-2.65
Linton West,West Linton,https://www.wikidata.org/wiki/Q1011845,55.7526,-3.3554
"Linton, east",East Linton,https://www.wikidata.org/wiki/Q1009895,55.9833,-2.65
"Linton, west",West Linton,https://www.wikidata.org/wiki/Q1011845,55.7526,-3.3554
Linwilg,,,NA,NA
Lisbon,Lisbon,https://www.wikidata.org/wiki/Q597,38.71666667,-9.166666667
Lismore,Lismore,https://www.wikidata.org/wiki/Q1247403,56.5167,-5.5
Little Ferry,,,NA,NA
Liverpool,Liverpool,https://www.wikidata.org/wiki/Q24826,53.41666667,-3
Livingston,Livingston,https://www.wikidata.org/wiki/Q848287,55.8834,-3.5157
Lix,Glen Dochart,https://www.wikidata.org/wiki/Q5567691,56.417,-4.433
Loan,,,NA,NA
Loanhead,Loanhead,https://www.wikidata.org/wiki/Q1011156,55.8778,-3.14827
Loch Broom,Loch Broom,https://www.wikidata.org/wiki/Q2162579,57.891,-5.165
Lochalsh,Kyle of Lochalsh,https://www.wikidata.org/wiki/Q939913,57.28166667,-5.713333333
Lochans,Lochans,https://www.wikidata.org/wiki/Q6665063,54.8664,-5.01323
Lochcarron,Lochcarron,https://www.wikidata.org/wiki/Q3045684,57.4,-5.5
Lochearnhead,Lochearnhead,https://www.wikidata.org/wiki/Q6665086,56.3833,-4.28333
Lochee,Lochee,https://www.wikidata.org/wiki/Q6665087,56.4733,-3.01128
Lochgilphead,Lochgilphead,https://www.wikidata.org/wiki/Q1017159,56.04,-5.44
Lochinver,Lochinver,https://www.wikidata.org/wiki/Q1018747,58.15,-5.25
Lochmaben,Lochmaben,https://www.wikidata.org/wiki/Q3257725,55.1281,-3.4413
Lochmaddy,Lochmaddy,https://www.wikidata.org/wiki/Q1738877,57.6,-7.16
Lochmahen,Lochmaben,https://www.wikidata.org/wiki/Q3257725,55.1281,-3.4413
Lochwinnoch,Lochwinnoch,https://www.wikidata.org/wiki/Q1010180,55.7925,-4.62856
Lockerbie,Lockerbie,https://www.wikidata.org/wiki/Q216045,55.12111111,-3.355277778
Lockerby,Lockerbie,https://www.wikidata.org/wiki/Q216045,55.12111111,-3.355277778
London,London,https://www.wikidata.org/wiki/Q84,51.50722222,-0.1275
London (night),London,https://www.wikidata.org/wiki/Q84,51.50722222,-0.1275
"London, morning",London,https://www.wikidata.org/wiki/Q84,51.50722222,-0.1275
"London, night",London,https://www.wikidata.org/wiki/Q84,51.50722222,-0.1275
Londonderry,Londonderry,https://www.wikidata.org/wiki/Q607809,54.2848,-1.53271
Londonderry and Port Rush,Londonderry,https://www.wikidata.org/wiki/Q607809,54.2848,-1.53271
Long Niddry,Longniddry,https://www.wikidata.org/wiki/Q1016963,55.9667,-2.88333
Longforgan,Longforgan,https://www.wikidata.org/wiki/Q1009662,56.4572,-3.1233
Longhope,"Longhope, Orkney",https://www.wikidata.org/wiki/Q6673878,58.79,-3.21
Longloan,Langloan Cricket Ground,https://www.wikidata.org/wiki/Q6486331,55.859,-4.04775
Longside,Longside,https://www.wikidata.org/wiki/Q1009669,57.5167,-1.933
Longtown,Longtown,https://www.wikidata.org/wiki/Q2360370,55.01,-2.98
Losiemouth,Lossiemouth,https://www.wikidata.org/wiki/Q1012013,57.7167,-3.28333
Lossiemouth,Lossiemouth,https://www.wikidata.org/wiki/Q1012013,57.7167,-3.28333
Loumay,Lonmay,https://www.wikidata.org/wiki/Q281188,57.6175,-1.98222
Luing,Luing,https://www.wikidata.org/wiki/Q1759502,56.22916667,-5.645555556
Lundiemill,Lundie Mill,https://www.wikidata.org/wiki/Q17778559,56.5154,-3.15118
Luss,Luss,https://www.wikidata.org/wiki/Q1016323,56.09694444,-4.644722222
Luthermuir,"Luthermuir, Main Street, Telephone Call Box",https://www.wikidata.org/wiki/Q17775544,56.8076,-2.56214
Luthrie,Luthrie,https://www.wikidata.org/wiki/Q3840921,56.35,-3.08333333
Lybster,Lybster,https://www.wikidata.org/wiki/Q3425064,58.3,-3.28
Macduff,Macduff,https://www.wikidata.org/wiki/Q3778940,57.671,-2.497
