Source,Target,SourceLabel,TargetLabel,Name,Name_From_Loc,From_Loc_Address,Type,Subtype,Travel_Frequecy,Directory,Date,Travel_Cost,Capacity_Persons,Notes,X
https://www.wikidata.org/wiki/Q4093,,Glasgow,Rossbill Bridge for the Canal Passage Boats to Glasgow and Paisley,,,Barrhead,Omnibus,,1500,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1013550,Glasgow,Strathaven,,,,Coach,Stage,1400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2287588,Glasgow,Rutherglen,,,,Coach,Stage,1400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1414040,Glasgow,Govan,,,"Eagle Inn, Mawell Street",Omnibus,,1400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q4698616,Glasgow,Airdrie,,,,Rail,,1400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q37718,Edinburgh,Musselburgh,Mrs. Anderson's Omnibuses,A. Melrose and Co.,1 Prince's Street,Coach,Stage,1400,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1018540,Edinburgh,Leith,,,,Post,"Office, dispatch of letters",1400,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q37718,Edinburgh,Musselburgh,,,,Post,Local,1400,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1773759,Glasgow,Bothwell,,,,Coach,Stage,1100,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Canal,Passage ,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q123709,Glasgow,Dundee,,,,Coach,Stage,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q36405,Glasgow,Aberdeen,,,,Coach,Stage,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,"Stage Coach listings contain specific addresses for departures; I haven't recorded them, but they're there starting with page image 447",
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q5887146,Glasgow,Holytown,,,,Coach,Stage,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7140469,Glasgow,Partick,,,,Coach,Stage,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7225723,Glasgow,Pollokshaws,,,,Coach,Stage,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q743108,Glasgow,Lanark,,,,Coach,Stage,1050,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1018540,https://www.wikidata.org/wiki/Q1811450,Leith,Leven,,Duty House; Chain Pier,,Ship,Steam,1050,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1018540,https://www.wikidata.org/wiki/Q2631587,Leith,Dysart,,Duty House; Chain Pier,,Ship,Steam,1050,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1018540,,Leith,Largo,,Duty House; Chain Pier,,Ship,Steam,1050,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q3399361,Edinburgh,Portobello,,,,Post,Local,1050,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2020376,Edinburgh,Lasswade,,Steel's,2 Prince's Street,Coach,Stage,930,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1018723,Glasgow,Sheepford,,,"Basin, Townhead",Canal,"Passage, Light Iron, Monkland Canal",900,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,Port-Eglinton,Canal,"Trading, Paisley Canal",900,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Canal,Trading,900,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q211870,https://www.wikidata.org/wiki/Q4093,Paisley,Glasgow,,,,Canal,Trading,900,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009428,Glasgow,Drymen,,,,Coach,Stage,875,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q5028549,Glasgow,Campsie,,,,Coach,Stage,750,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q182923,Glasgow,Stirling,,,Port-Dundas,Canal,Swift,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,4 hours,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q623687,Glasgow,Falkirk,,,Port-Dundas,Canal,Swift,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,3.5 hours,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1002177,Glasgow,Stonehaven,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009153,Glasgow,Johnshaven,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009402,Glasgow,Killin,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009891,Glasgow,Milnathort,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1010052,Glasgow,Menstrie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1010531,Glasgow,Forres,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011363,Glasgow,Crieff & Comrie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011603,Glasgow,Kirriemuir,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011665,Glasgow,Pitlochry,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011681,Glasgow,Cupar Angus,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011728,Glasgow,Fochabers,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011960,Glasgow,Leuchars,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1012038,Glasgow,Alyth,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1012395,Glasgow,Carnoustie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1014066,Glasgow,Callender,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1014524,Glasgow,Doune,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1016904,Glasgow,Kingussie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1016931,Glasgow,Huntly,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1016944,Glasgow,Peterhead,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1018733,Glasgow,Meigle,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1235112,Glasgow,Keith,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q123709,Glasgow,Dundee,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1265921,Glasgow,Dunkeld,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1774629,Glasgow,Irvine,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q17770973,Glasgow,Bervie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q17775544,Glasgow,Luthermuir,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q182923,Glasgow,Stirling,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211870,Glasgow,Paisley,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q217831,Glasgow,Greenock,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q217831,Glasgow,Greenock,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3875618,Glasgow,Newburgh,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh & Leith,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2598252,Glasgow,Barrhead,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1014104,Glasgow,Langholm,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3070901,Glasgow,Fettercairn,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q319566,Glasgow,Aberfeldy,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q36405,Glasgow,Aberdeen,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3776527,Glasgow,Kinross,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3778610,Glasgow,Methven,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3778610,Glasgow,Methven,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q420303,Glasgow,Montrose,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q448127,Glasgow,Alva,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q45848,Glasgow,Brechin,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q5001296,Glasgow,Busby,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q5028549,Glasgow,Campsie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q5395549,Glasgow,Errol,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q54809,Glasgow,Banff,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1026782,Glasgow,Glammis,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q576562,Glasgow,Kilmarnock,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q576562,Glasgow,Kilmarnock,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q614314,Glasgow,Dunblane,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q630668,Glasgow,Arbroath,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7427017,Glasgow,Sauchy,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q744726,Glasgow,Abernethy,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q747777,Glasgow,Neilston,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7796432,Glasgow,"Thornhill, North",,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q806906,Glasgow,Bannockburn,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q841074,Glasgow,Elgin,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q881185,Glasgow,Blairgowrie,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q971957,Glasgow,Tullabody,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q987775,Glasgow,Laurencekirk,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q996509,Glasgow,Forfar,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009915,Glasgow,Shotts,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1438673,Glasgow,Milngavie,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3134367,Glasgow,Parkhead & Shettleston,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q4115,Glasgow,Mid-Calder,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q623687,Glasgow,Falkirk,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q639666,Glasgow,Crieff,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q680984,Glasgow,Bellshill,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q996600,Glasgow,Sanquhar - See Dumfries,,,,Coach,Stage,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1018540,https://www.wikidata.org/wiki/Q1009331,Leith,Alloa,,,"Duty House, North Bridge",Ship,Steam,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1018540,https://www.wikidata.org/wiki/Q182923,Leith,Stirling,,,"Duty House, North Bridge",Ship,Steam,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q203000,Glasgow,Perth,,,,Carrier,,700,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q211950,Edinburgh,Dunfermline,,Piper's,Black Bull and 10 Prince's Street,Coach,Stage,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1009725,Edinburgh,Queensferry,,Piper's,Black Bull and 10 Prince's Street,Coach,Stage,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011156,Edinburgh,Loanhead,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011336,Edinburgh,Tranent,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011428,Edinburgh,Pennycuick,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1144879,Edinburgh,Currie,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1249896,Edinburgh,Cramond,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q17808583,Edinburgh,Balerno,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2020376,Edinburgh,Lasswade,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2037998,Edinburgh,Roslin,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q239193,Edinburgh,Kirkilston,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q3811439,Edinburgh,Ford,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q3980,Edinburgh,Kirknewton,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q3997687,Edinburgh,Libberton,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q5145731,Edinburgh,Colinton,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q5173194,Edinburgh,Corstorphine,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q5741700,Edinburgh,Hermiston,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q7242055,Edinburgh,Prestonpans,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q727520,Edinburgh,Dalkeith,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q7538872,Edinburgh,Slateford,,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q23436,,Edinburgh,Ritho (?),,,,Post,Local,700,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1018540,Glasgow,Leith,,Royal William; Royal Adelaide; Royal Victoria,,Ship,Steam,610,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q2240072,https://www.wikidata.org/wiki/Q211870,Johnstone,Paisley,,,,Canal,Trading,600,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q211870,https://www.wikidata.org/wiki/Q2240072,Paisley,Johnstone,,,,Canal,"Trading, Paisley Canal",600,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q211870,https://www.wikidata.org/wiki/Q2240072,Paisley,Johnstone,,,,Canal,Trading,600,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2240072,Glasgow,Johnstone,,,Port-Eglinton,Canal,"Trading, Paisley Canal",600,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2240072,Glasgow,Johnstone,,,,Canal,Trading,600,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q211870,https://www.wikidata.org/wiki/Q4093,Paisley,Glasgow,,,,Canal,Trading,600,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009331,Glasgow,Alloa & Alva,,,,Carrier,,600,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q211870,https://www.wikidata.org/wiki/Q615693,Paisley,Renfrew,,,,Carrier,,600,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q182923,Glasgow,Stirling,,,Port-Dundas,Canal,Swift,525,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinbrugh,,,Port-Dundas,Canal,Swift,525,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,7.5 hours,"all of these canal boats are RT, but I have only counted each RT as 1 connection?"
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q623687,Glasgow,Falkirk,,,Port-Dundas,Canal,Swift,525,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q996616,Glasgow,Cumbernauld,,,,Coach,Stage,525,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1013550,Glasgow,Strathaven,,,,Carrier,,500,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2422689,Glasgow,Kirkintilloch,,,,Carrier,,500,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1811450,Glasgow,"Leven, Dumb.",,,,Carrier,,400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2064938,Glasgow,Old Kilp. & Milton,,,,Carrier,,400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2422689,Glasgow,Kirkintilloch,,,,Carrier,,400,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
